.id	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	Gene	Significant	Direction
CD4_T_helper	0.0722589514189167	-0.105143270928663	0.438	0.5	1	Ghitm	NO	NS
CD4_T_helper	0.0725459503417944	-0.129080910040573	0.186	0.235	1	Dynll2	NO	NS
CD4_T_helper	0.0725564025460738	-0.102682203564102	0.324	0.392	1	Arpc5l	NO	NS
CD4_T_helper	0.0726276416197377	-0.154701903472515	0.612	0.68	1	Gnb2	NO	NS
CD4_T_helper	0.0726766145741031	-0.1192098535808	0.177	0.229	1	Tmem126a	NO	NS
CD4_T_helper	0.0728717281125874	-0.163205783415692	0.075	0.11	1	Pcyt1a	NO	NS
CD4_T_helper	0.0729517141960661	-0.138242007146479	0.172	0.22	1	Endod1	NO	NS
CD4_T_helper	0.073358610621966	-0.120124685722163	0.258	0.318	1	Rbm28	NO	NS
CD4_T_helper	0.0734070840749403	-0.113732749146138	0.543	0.612	1	Bnip3l	NO	NS
CD4_T_helper	0.0735068451790995	-0.125739688056763	0.407	0.462	1	Snrpd3	NO	NS
CD4_T_helper	0.0741890150997749	-0.141388777276054	0.607	0.68	1	Sec62	NO	NS
CD4_T_helper	0.0744326472696391	-0.102351763217193	0.199	0.25	1	Prelid3b	NO	NS
CD4_T_helper	0.0744976728698214	-0.210651732339789	0.535	0.585	1	Arhgap45	NO	NS
CD4_T_helper	0.074577575845046	-0.120276630075227	0.266	0.324	1	Tcof1	NO	NS
CD4_T_helper	0.0748684596387096	0.23383765504342	0.222	0.174	1	Cemip2	NO	NS
CD4_T_helper	0.0750113394235891	-0.117349305258523	0.36	0.43	1	Kdm2a	NO	NS
CD4_T_helper	0.0751610624773489	-0.191261881501881	0.233	0.286	1	Zfp871	NO	NS
CD4_T_helper	0.0761161642266227	-0.148956116547349	0.28	0.341	1	Dnajb9	NO	NS
CD4_T_helper	0.0761584836080984	-0.140246253072284	0.111	0.153	1	Abraxas2	NO	NS
CD4_T_helper	0.0761984965315091	-0.104883114301935	0.188	0.246	1	Pacs1	NO	NS
CD4_T_helper	0.0764682884831577	0.182530462081351	0.238	0.195	1	Ehbp1l1	NO	NS
CD4_T_helper	0.0765429301583777	-0.180192506651574	0.247	0.294	1	Peak1	NO	NS
CD4_T_helper	0.0765573339492979	-0.155920642173886	0.582	0.667	1	Purb	NO	NS
CD4_T_helper	0.0767233836430646	0.137884614906392	0.745	0.754	1	Cox5b	NO	NS
CD4_T_helper	0.077038194645817	-0.187707979501678	0.155	0.203	1	Mphosph6	NO	NS
CD4_T_helper	0.0771348477959375	-0.108272208442404	0.097	0.14	1	Trp53bp2	NO	NS
CD4_T_helper	0.0772155658735949	-0.106328445281234	0.08	0.117	1	Ifit1	NO	NS
CD4_T_helper	0.0773651069957797	0.119815539814231	0.324	0.28	1	Mrpl43	NO	NS
CD4_T_helper	0.0774514061287237	0.101067014579815	0.23	0.182	1	Sytl2	NO	NS
CD4_T_helper	0.0774533967135876	-0.153680842237516	0.122	0.163	1	Camk1d	NO	NS
CD4_T_helper	0.0774555040224282	-0.109369935824992	0.593	0.672	1	Rnasek	NO	NS
CD4_T_helper	0.0777794216896681	-0.145866351923823	0.399	0.462	1	Avl9	NO	NS
CD4_T_helper	0.0779787687902619	-0.10307880376331	0.108	0.15	1	Acsbg1	NO	NS
CD4_T_helper	0.0783997272342147	0.101292081540254	0.166	0.125	1	Gse1	NO	NS
CD4_T_helper	0.0786033028539849	-0.103535410879814	0.31	0.379	1	Emc6	NO	NS
CD4_T_helper	0.0786658354286868	-0.296781904333623	0.316	0.364	1	Hist1h1c	NO	NS
CD4_T_helper	0.0796627701212744	-0.102209294165809	0.41	0.498	1	Cox16	NO	NS
CD4_T_helper	0.0802601063676287	-0.108355654171274	0.141	0.189	1	Nmt2	NO	NS
CD4_T_helper	0.080386790242505	-0.125538868003026	0.163	0.214	1	Dhrs7	NO	NS
CD4_T_helper	0.0807777698596904	-0.122714264147705	0.1	0.14	1	Celsr1	NO	NS
CD4_T_helper	0.0808122085365255	-0.119427644937172	0.116	0.157	1	Terf1	NO	NS
CD4_T_helper	0.0809082605057572	-0.125669408665817	0.288	0.347	1	Pcmtd1	NO	NS
CD4_T_helper	0.0813014890369331	-0.137384074436963	0.127	0.169	1	Trim12c	NO	NS
CD4_T_helper	0.0819832354573721	-0.158430487216563	0.41	0.462	1	Rdx	NO	NS
CD4_T_helper	0.081997438435762	-0.143731177324545	0.13	0.174	1	Tasor2	NO	NS
CD4_T_helper	0.0820413653366129	0.336540644282014	0.186	0.144	1	Hsph1	NO	NS
CD4_T_helper	0.0820465590216583	-0.134104264373923	0.958	0.972	1	Pfn1	NO	NS
CD4_T_helper	0.0821847056298782	0.178263071660411	0.235	0.191	1	Lyst	NO	NS
CD4_T_helper	0.082359225753519	-0.128138473770564	0.188	0.246	1	Lgals9	NO	NS
CD4_T_helper	0.0824666981663022	0.195188965976187	0.402	0.369	1	Borcs8	NO	NS
CD4_T_helper	0.0828113383120117	-0.123304479309849	0.252	0.316	1	Rad23b	NO	NS
CD4_T_helper	0.0829863137440914	-0.120205315769258	0.144	0.189	1	Nfe2l1	NO	NS
CD4_T_helper	0.0830185980940146	-0.168706557948044	0.715	0.799	1	H2-Q4	NO	NS
CD4_T_helper	0.0831735142725789	0.148700619247298	0.294	0.242	1	Jaml	NO	NS
CD4_T_helper	0.0832415442566287	0.138275163916037	0.26	0.21	1	Mfsd4a	NO	NS
CD4_T_helper	0.0832776843400383	-0.117688914393102	0.208	0.256	1	Ptpn11	NO	NS
CD4_T_helper	0.083604562013489	-0.152183885991039	0.23	0.286	1	Rab3gap1	NO	NS
CD4_T_helper	0.0836326604398974	-0.100884642205157	0.482	0.559	1	Ptges3	NO	NS
CD4_T_helper	0.0846761785270011	-0.103633319757561	0.175	0.222	1	1110038F14Rik	NO	NS
CD4_T_helper	0.0850638409953918	0.170645497109016	0.166	0.129	1	Rhoc	NO	NS
CD4_T_helper	0.0864781258345944	0.108309337990775	0.147	0.108	1	Gimap1os	NO	NS
CD4_T_helper	0.0871640957255102	-0.147287337166897	0.925	0.936	1	Hspa5	NO	NS
CD4_T_helper	0.0872635363099385	-0.175040585575449	0.62	0.682	1	Irf1	NO	NS
CD4_T_helper	0.0877125861896112	-0.114749825442283	0.377	0.449	1	Ppp4r3a	NO	NS
CD4_T_helper	0.0880097248850324	0.130784047654196	0.13	0.095	1	Timm50	NO	NS
CD4_T_helper	0.0885510491263549	-0.110969871923127	0.086	0.123	1	1300002E11Rik	NO	NS
CD4_T_helper	0.089021006498006	0.145447630538761	0.263	0.222	1	Carnmt1	NO	NS
CD4_T_helper	0.0898248310211459	-0.156662997207863	0.155	0.197	1	Kcnq1ot1	NO	NS
CD4_T_helper	0.0907402438319726	-0.114403136464413	0.133	0.174	1	Ddhd2	NO	NS
CD4_T_helper	0.0907639700112738	-0.109916811850052	0.288	0.35	1	Rnf166	NO	NS
CD4_T_helper	0.0909639072927217	0.131909061110817	0.726	0.731	1	H2afy	NO	NS
CD4_T_helper	0.0914000012249024	-0.119059589799999	0.116	0.157	1	Setd7	NO	NS
CD4_T_helper	0.0918891110384644	-0.109744995512561	0.294	0.362	1	Imp3	NO	NS
CD4_T_helper	0.0920732847495923	-0.132156855181987	0.568	0.627	1	Zfp91	NO	NS
CD4_T_helper	0.0921849999721117	-0.173799953584558	0.512	0.564	1	Rtf1	NO	NS
CD4_T_helper	0.0922761776208539	0.130600087355959	0.305	0.258	1	Setd1b	NO	NS
CD4_T_helper	0.0927076423393555	-0.137867061141625	0.133	0.172	1	Ap1s1	NO	NS
CD4_T_helper	0.0928563169035825	-0.105073212707004	0.125	0.169	1	Kdm3b	NO	NS
CD4_T_helper	0.0929101564111758	-0.110390270690793	0.219	0.269	1	Col4a3bp	NO	NS
CD4_T_helper	0.0930877893665362	-0.109800740967541	0.177	0.227	1	Otub1	NO	NS
CD4_T_helper	0.0935803781962344	0.141361125961993	0.327	0.278	1	Cd226	NO	NS
CD4_T_helper	0.0936125424876264	-0.103804478333422	0.59	0.676	1	Cd37	NO	NS
CD4_T_helper	0.0936916202077527	-0.100908037699228	0.753	0.769	1	Eif5a	NO	NS
CD4_T_helper	0.0939123910080416	-0.119924959459726	0.083	0.119	1	Med19	NO	NS
CD4_T_helper	0.0944258027345022	-0.107847208303297	0.997	0.998	1	H2-K1	NO	NS
CD4_T_helper	0.0945785241469335	-0.158713991078716	0.114	0.155	1	Ube4b	NO	NS
CD4_T_helper	0.0947989562977694	-0.122712486462284	0.296	0.36	1	Traf3ip3	NO	NS
CD4_T_helper	0.0950705567512081	-0.128633605997901	0.102	0.142	1	Stat2	NO	NS
CD4_T_helper	0.0959052826098689	-0.129856814056464	0.108	0.146	1	Tm2d3	NO	NS
CD4_T_helper	0.0959558028768531	0.153087138505623	0.471	0.451	1	Psma1	NO	NS
CD4_T_helper	0.0960671665584657	0.158234010348757	0.175	0.136	1	Mosmo	NO	NS
CD4_T_helper	0.0967699845096731	-0.130108647562081	0.155	0.199	1	Jmy	NO	NS
CD4_T_helper	0.0973427274491065	0.177311370882903	0.543	0.523	1	Ndufb5	NO	NS
CD4_T_helper	0.0973535958920464	-0.125185876040743	0.274	0.331	1	4833420G17Rik	NO	NS
CD4_T_helper	0.0976407668217192	-0.102863163284061	0.368	0.439	1	Nars	NO	NS
CD4_T_helper	0.0979269870291587	-0.131151651472728	0.116	0.157	1	Polg	NO	NS
CD4_T_helper	0.0982358570687595	-0.107518310072354	0.26	0.318	1	Derl1	NO	NS
CD4_T_helper	0.0983696698512512	-0.119418618580435	0.072	0.104	1	Inpp4a	NO	NS
CD4_T_helper	0.0985666337084324	-0.103202118244135	0.186	0.229	1	Phc2	NO	NS
CD4_T_helper	0.0986897619266107	-0.110700990409717	0.266	0.318	1	Mdp1	NO	NS
CD4_T_helper	0.098782148992628	-0.142237136228864	0.18	0.222	1	Vps37a	NO	NS
CD4_T_helper	0.0994168951349711	-0.125973261996288	0.338	0.396	1	Dennd1b	NO	NS
CD4_T_helper	0.0994841316773394	-0.101894215718819	0.219	0.273	1	Safb	NO	NS
CD4_T_helper	0.100119400942359	-0.129321158492514	0.175	0.22	1	Tuba1c	NO	NS
CD4_T_helper	0.100240245927278	-0.10678396441103	0.313	0.373	1	Senp2	NO	NS
CD4_T_helper	0.100364137630983	-0.127341573637407	0.169	0.218	1	Nrp1	NO	NS
CD4_T_helper	0.100542172064643	-0.133827499241508	0.327	0.386	1	Dync1i2	NO	NS
CD4_T_helper	0.100622024459909	0.135053704818433	0.584	0.593	1	Taf10	NO	NS
CD4_T_helper	0.101152272650132	-0.169980296041191	0.729	0.765	1	Selenow	NO	NS
CD4_T_helper	0.101333358948509	0.146246968302974	0.709	0.731	1	Clta	NO	NS
CD4_T_helper	0.101441360659625	-0.108299798993119	0.355	0.424	1	Cltc	NO	NS
CD4_T_helper	0.101674775969171	-0.170178408281996	0.424	0.498	1	Tap2	NO	NS
CD4_T_helper	0.102044049521412	0.149611602179533	0.659	0.655	1	Supt4a	NO	NS
CD4_T_helper	0.102260787706022	0.139253053225351	0.155	0.119	1	Adora2a	NO	NS
CD4_T_helper	0.102531433492371	-0.277387942082425	0.327	0.383	1	Egr1	NO	NS
CD4_T_helper	0.102644384934194	-0.114087516458115	0.152	0.199	1	Nrf1	NO	NS
CD4_T_helper	0.102810056744987	0.102066995917339	0.116	0.083	1	Hyou1	NO	NS
CD4_T_helper	0.103451481580663	-0.110661415675526	0.199	0.25	1	I730030J21Rik	NO	NS
CD4_T_helper	0.103703134154119	-0.148695469314897	0.518	0.585	1	Ttc39b	NO	NS
CD4_T_helper	0.104193805755481	-0.100615131838147	0.097	0.133	1	Ncoa6	NO	NS
CD4_T_helper	0.10426550558378	-0.155376367694618	0.321	0.369	1	Atxn7l3b	NO	NS
CD4_T_helper	0.104270266075984	0.16339748952213	0.579	0.551	1	Gm26917	NO	NS
CD4_T_helper	0.104383188211052	-0.105643771189276	0.108	0.146	1	Cul5	NO	NS
CD4_T_helper	0.104660832559915	-0.124767529322323	0.094	0.127	1	Rabgap1	NO	NS
CD4_T_helper	0.104834062156712	-0.103123905576122	0.1	0.136	1	Ibtk	NO	NS
CD4_T_helper	0.10515741951661	-0.102881044924228	0.078	0.11	1	Gm42659	NO	NS
CD4_T_helper	0.105157623197197	-0.109816243879713	0.222	0.278	1	Ankrd13a	NO	NS
CD4_T_helper	0.105182679951194	-0.132411170303542	0.191	0.239	1	Tnpo3	NO	NS
CD4_T_helper	0.105868244681494	-0.168472604930087	0.166	0.208	1	Arhgap31	NO	NS
CD4_T_helper	0.106034033793979	0.208203320005189	0.316	0.28	1	Csnk2a2	NO	NS
CD4_T_helper	0.106073813419666	-0.138141186602707	0.211	0.254	1	Glyr1	NO	NS
CD4_T_helper	0.106313863506584	-0.108864336943065	0.097	0.133	1	Zfpm1	NO	NS
CD4_T_helper	0.106520330864012	-0.12908737045616	0.197	0.248	1	Chka	NO	NS
CD4_T_helper	0.106694274293432	-0.103370690659583	0.238	0.294	1	Upf2	NO	NS
CD4_T_helper	0.106705091447964	0.120024226243049	0.18	0.14	1	Agpat5	NO	NS
CD4_T_helper	0.106724352636777	-0.135627442402766	0.216	0.269	1	Bbx	NO	NS
CD4_T_helper	0.106981167127152	-0.127060966689617	0.105	0.142	1	L1cam	NO	NS
CD4_T_helper	0.108115633146674	-0.122362036084734	0.28	0.326	1	Twistnb	NO	NS
CD4_T_helper	0.108777489324946	0.12977729580331	0.186	0.148	1	Asrgl1	NO	NS
CD4_T_helper	0.109300081591532	-0.1424343939317	0.152	0.195	1	Nampt	NO	NS
CD4_T_helper	0.109524052051745	-0.104283490007782	0.141	0.182	1	Ankra2	NO	NS
CD4_T_helper	0.11062034240266	-0.126107293274404	0.299	0.347	1	Nup50	NO	NS
CD4_T_helper	0.110703634517074	-0.11703589076765	0.357	0.415	1	Kat6a	NO	NS
CD4_T_helper	0.111386178435061	0.117388340493482	0.781	0.797	1	Nop53	NO	NS
CD4_T_helper	0.112027789936262	-0.128813065342972	0.343	0.405	1	Ube3a	NO	NS
CD4_T_helper	0.112264322472537	0.186375667534709	0.194	0.159	1	Arl6ip4	NO	NS
CD4_T_helper	0.112414113436979	-0.144240041037574	0.654	0.68	1	Sri	NO	NS
CD4_T_helper	0.112715705059435	-0.123147401882006	0.139	0.18	1	Klf7	NO	NS
CD4_T_helper	0.113098709293278	-0.138691933112982	0.139	0.178	1	Paf1	NO	NS
CD4_T_helper	0.114898010816538	0.132620385710187	0.139	0.106	1	Smarcad1	NO	NS
CD4_T_helper	0.114964538076016	-0.196697209365609	0.476	0.547	1	Rabgap1l	NO	NS
CD4_T_helper	0.115429624108703	-0.131717179998123	0.291	0.341	1	Prpf8	NO	NS
CD4_T_helper	0.115445426593417	0.202846852616529	0.482	0.477	1	B4galt1	NO	NS
CD4_T_helper	0.115901269843011	-0.100807413188562	0.119	0.157	1	Ezh1	NO	NS
CD4_T_helper	0.116040081986168	-0.104831354779531	0.069	0.102	1	Tada1	NO	NS
CD4_T_helper	0.116100419274641	-0.132944711183368	0.679	0.742	1	Atrx	NO	NS
CD4_T_helper	0.116271537115801	-0.139516550445901	0.094	0.129	1	Il15ra	NO	NS
CD4_T_helper	0.117744920072842	-0.103261894292571	0.208	0.256	1	Mfap1a	NO	NS
CD4_T_helper	0.118591596785967	-0.280978582256247	0.554	0.597	1	Ifi203	NO	NS
CD4_T_helper	0.118637647402551	-0.100352697480095	0.28	0.339	1	Crebrf	NO	NS
CD4_T_helper	0.11887849003875	-0.147558951526315	0.435	0.498	1	Coq10b	NO	NS
CD4_T_helper	0.118956514639891	-0.102568243331655	0.105	0.14	1	Mrps5	NO	NS
CD4_T_helper	0.118970302633356	-0.139408876577253	0.23	0.278	1	Tmem65	NO	NS
CD4_T_helper	0.119393507220755	-0.105335782649446	0.371	0.441	1	Ppp1cb	NO	NS
CD4_T_helper	0.119970518947762	0.212973070988289	0.529	0.523	1	Ctsd	NO	NS
CD4_T_helper	0.120053075780906	0.160764355393949	0.197	0.161	1	Mgat5	NO	NS
CD4_T_helper	0.120399030774178	0.171960358565739	0.665	0.653	1	Ssr4	NO	NS
CD4_T_helper	0.120823961963631	-0.102006624602931	0.072	0.102	1	Camsap2	NO	NS
CD4_T_helper	0.121000741079714	-0.124421650891322	0.222	0.273	1	Eri1	NO	NS
CD4_T_helper	0.121138078574908	-0.108652311877402	0.501	0.568	1	Gm2a	NO	NS
CD4_T_helper	0.121227703328347	0.104916283536841	0.139	0.104	1	Gbp10	NO	NS
CD4_T_helper	0.121470841686801	0.105822891871611	0.416	0.369	1	Zap70	NO	NS
CD4_T_helper	0.121501543098557	-0.162766838628677	0.341	0.386	1	U2surp	NO	NS
CD4_T_helper	0.121782665683387	-0.179361024764028	0.704	0.761	1	Adgre5	NO	NS
CD4_T_helper	0.121834620122674	0.136684783983029	0.321	0.278	1	Pde7a	NO	NS
CD4_T_helper	0.122266089165465	-0.107610650673214	0.211	0.271	1	Galnt6	NO	NS
CD4_T_helper	0.122301817812803	0.112196382277002	0.396	0.356	1	Snrnp48	NO	NS
CD4_T_helper	0.122547163656005	-0.102526167657726	0.186	0.231	1	Gpr107	NO	NS
CD4_T_helper	0.122992361442175	-0.105521594830667	0.377	0.436	1	Neat1	NO	NS
CD4_T_helper	0.123224985853471	-0.111579553266518	0.548	0.602	1	Samhd1	NO	NS
CD4_T_helper	0.123420525361967	0.142534867455846	0.327	0.282	1	Psmd13	NO	NS
CD4_T_helper	0.12369520854189	-0.15410846176689	0.568	0.661	1	1810037I17Rik	NO	NS
CD4_T_helper	0.124737591424672	0.112857868336117	0.693	0.714	1	Psme2	NO	NS
CD4_T_helper	0.125076278455882	0.128215764919299	0.801	0.814	1	Calr	NO	NS
CD4_T_helper	0.125166922559832	0.133780770917703	0.476	0.477	1	Canx	NO	NS
CD4_T_helper	0.125361628557494	-0.108877260516883	0.211	0.254	1	Wdr82	NO	NS
CD4_T_helper	0.125464861399025	-0.179232575050156	0.338	0.398	1	Phlda1	NO	NS
CD4_T_helper	0.125786501337059	0.144810031788537	0.416	0.375	1	Gatad2a	NO	NS
CD4_T_helper	0.125864251439536	-0.116826528668725	0.296	0.347	1	Wdr83os	NO	NS
CD4_T_helper	0.12618438234584	-0.105193508985953	0.208	0.252	1	Hk1	NO	NS
CD4_T_helper	0.126872952577054	-0.1338673258068	0.953	0.956	1	Calm1	NO	NS
CD4_T_helper	0.127103894672838	0.114785387467606	0.175	0.138	1	2310011J03Rik	NO	NS
CD4_T_helper	0.127203187807827	-0.184293131719653	0.427	0.475	1	Rbl2	NO	NS
CD4_T_helper	0.127251859295148	0.118672244794336	0.485	0.449	1	B4galnt1	NO	NS
CD4_T_helper	0.12741985619866	-0.134461327210837	0.382	0.434	1	Rhog	NO	NS
CD4_T_helper	0.127576175785307	-0.152447441846892	0.335	0.388	1	Cebpz	NO	NS
CD4_T_helper	0.128821577172667	0.112166207410296	0.119	0.089	1	Ap1m1	NO	NS
CD4_T_helper	0.129194653968891	-0.179490752274762	0.127	0.163	1	Tgs1	NO	NS
CD4_T_helper	0.129764096016975	-0.144542448406337	0.307	0.36	1	Mapkapk3	NO	NS
CD4_T_helper	0.12985991487477	-0.299594123461439	0.177	0.216	1	Tent5a	NO	NS
CD4_T_helper	0.129918866976836	-0.124861207287943	0.734	0.801	1	Polr1d	NO	NS
CD4_T_helper	0.132864514775499	0.289908028024911	0.659	0.695	1	Mif	NO	NS
CD4_T_helper	0.133286823706104	-0.100522240302274	0.172	0.214	1	Sytl1	NO	NS
CD4_T_helper	0.134116638334763	-0.146231050133242	0.205	0.25	1	Pglyrp1	NO	NS
CD4_T_helper	0.134274234551198	-0.2128518333227	0.62	0.661	1	Mndal	NO	NS
CD4_T_helper	0.134517325342849	0.143256732232883	0.429	0.39	1	Erp29	NO	NS
CD4_T_helper	0.134646052747743	-0.109471513422327	0.241	0.288	1	Cnot6	NO	NS
CD4_T_helper	0.134964400367163	-0.105610030407087	0.133	0.172	1	Gskip	NO	NS
CD4_T_helper	0.135972898809007	0.161828862147297	0.429	0.4	1	Ramac	NO	NS
CD4_T_helper	0.136313953036228	0.111330333653396	0.122	0.091	1	Pvr	NO	NS
CD4_T_helper	0.136668207149681	0.130793126101735	0.571	0.561	1	Psmd8	NO	NS
CD4_T_helper	0.137055469436847	-0.102691128567943	0.543	0.606	1	Snrpf	NO	NS
CD4_T_helper	0.137530031546049	-0.124629663081384	0.294	0.352	1	Nfkb2	NO	NS
CD4_T_helper	0.137611330941196	0.146703780088008	0.319	0.286	1	Cops4	NO	NS
CD4_T_helper	0.137759334199546	-0.137801509774788	0.271	0.314	1	Rest	NO	NS
CD4_T_helper	0.138047958069085	-0.120032882970495	0.186	0.233	1	Fabp5	NO	NS
CD4_T_helper	0.138186120183586	0.132504528069775	0.357	0.326	1	Igtp	NO	NS
CD4_T_helper	0.138354552730152	-0.10836038342793	0.324	0.377	1	Crtc3	NO	NS
CD4_T_helper	0.139306091897857	-0.133873857782419	0.163	0.199	1	Ints6	NO	NS
CD4_T_helper	0.140408726456332	-0.105386663741794	0.601	0.657	1	H2-T22	NO	NS
CD4_T_helper	0.141013110465937	-0.120477527603512	0.271	0.32	1	Mapk6	NO	NS
CD4_T_helper	0.141033047185351	0.140141030320965	0.643	0.612	1	Kdm6b	NO	NS
CD4_T_helper	0.141127119556863	0.126946256210263	0.166	0.133	1	Faf1	NO	NS
CD4_T_helper	0.141142284819135	-0.103918419067309	0.155	0.195	1	Gm2682	NO	NS
CD4_T_helper	0.141827495897233	-0.170748159286936	0.532	0.568	1	Rab5a	NO	NS
CD4_T_helper	0.141884695089465	-0.101829427987631	0.839	0.858	1	Lcp1	NO	NS
CD4_T_helper	0.142183011607334	0.110797702540496	0.803	0.809	1	Cotl1	NO	NS
CD4_T_helper	0.14353430065878	-0.128337099007219	0.139	0.172	1	AI504432	NO	NS
CD4_T_helper	0.143830097879594	-0.106904526473664	0.662	0.735	1	Clint1	NO	NS
CD4_T_helper	0.144514255120684	-0.106646697914459	0.125	0.157	1	Taf1b	NO	NS
CD4_T_helper	0.144532415091115	-0.124319820385772	0.086	0.117	1	3110040N11Rik	NO	NS
CD4_T_helper	0.144960974515187	0.147543951310451	0.709	0.672	1	Gm8369	NO	NS
CD4_T_helper	0.145161339930214	-0.224031886945913	0.416	0.462	1	Nr4a3	NO	NS
CD4_T_helper	0.145379607586526	0.152181922752892	0.302	0.269	1	Cdkn2aip	NO	NS
CD4_T_helper	0.145413183301014	-0.157446745952007	0.62	0.691	1	Arl6ip1	NO	NS
CD4_T_helper	0.145531549084919	-0.117501486656791	0.227	0.271	1	Serpinb6a	NO	NS
CD4_T_helper	0.14606557425552	-0.102001308440456	0.205	0.246	1	Ing3	NO	NS
CD4_T_helper	0.148132770297575	0.147480225495528	0.695	0.708	1	H2afj	NO	NS
CD4_T_helper	0.148664807177941	0.120737757171874	0.366	0.326	1	Tomm5	NO	NS
CD4_T_helper	0.149578901236127	0.152114289892983	0.197	0.163	1	Mrps23	NO	NS
CD4_T_helper	0.150583804164589	-0.104560395269499	0.305	0.354	1	Mat2b	NO	NS
CD4_T_helper	0.150870221113861	-0.231412348819127	0.701	0.714	1	Nfkbiz	NO	NS
CD4_T_helper	0.151099814763755	-0.191940479811622	0.31	0.358	1	Cdc5l	NO	NS
CD4_T_helper	0.151718861319987	-0.137226594062005	0.15	0.189	1	Virma	NO	NS
CD4_T_helper	0.152275152381606	-0.112210276562417	0.139	0.178	1	Malsu1	NO	NS
CD4_T_helper	0.153458250296433	-0.131933954977005	0.152	0.189	1	Hdac7	NO	NS
CD4_T_helper	0.153690809421733	0.150545315890457	0.629	0.608	1	Baz1a	NO	NS
CD4_T_helper	0.15399011435485	-0.225090108241412	0.687	0.733	1	Cish	NO	NS
CD4_T_helper	0.155005986141502	-0.122340188978872	0.521	0.574	1	Tapbp	NO	NS
CD4_T_helper	0.155212241164988	0.142513615346584	0.69	0.71	1	Bcl2a1b	NO	NS
CD4_T_helper	0.156119437637791	-0.108395848680089	0.072	0.102	1	C2cd5	NO	NS
CD4_T_helper	0.156438350457591	-0.124092809037815	0.163	0.208	1	Mphosph8	NO	NS
CD4_T_helper	0.156694327695089	-0.104873839821402	0.08	0.108	1	Dnaaf2	NO	NS
CD4_T_helper	0.157025419347924	-0.235535390751156	0.476	0.542	1	Tnfrsf9	NO	NS
CD4_T_helper	0.158658152996085	0.110753840740036	0.127	0.097	1	Inafm2	NO	NS
CD4_T_helper	0.15893534460419	-0.138756030441924	0.141	0.174	1	Gfpt1	NO	NS
CD4_T_helper	0.160353713383103	-0.301756943590917	0.274	0.305	1	Tnf	NO	NS
CD4_T_helper	0.161403181939288	-0.117252624016461	0.183	0.222	1	Cfap36	NO	NS
CD4_T_helper	0.161637710092518	-0.100757290538215	0.247	0.292	1	Svbp	NO	NS
CD4_T_helper	0.161918919995238	-0.140507010109995	0.175	0.214	1	Gmip	NO	NS
CD4_T_helper	0.162671529089654	-0.131404729489594	0.086	0.112	1	Lst1	NO	NS
CD4_T_helper	0.162685109113012	0.117339514589404	0.111	0.085	1	Sgf29	NO	NS
CD4_T_helper	0.162911996791628	-0.102695863943692	0.072	0.1	1	Sh3rf1	NO	NS
CD4_T_helper	0.163206732284941	-0.122410019775969	0.166	0.206	1	Timp2	NO	NS
CD4_T_helper	0.163768132756204	-0.104761319014754	0.094	0.123	1	Klhdc2	NO	NS
CD4_T_helper	0.165579949875524	0.115373392830563	0.108	0.083	1	Gm30054	NO	NS
CD4_T_helper	0.165614920831115	-0.104388463863391	0.224	0.28	1	Mafg	NO	NS
CD4_T_helper	0.166542182983505	0.116856670454369	0.878	0.873	1	Cox6c	NO	NS
CD4_T_helper	0.167496505141753	-0.13034848323763	0.69	0.742	1	Eif4a2	NO	NS
CD4_T_helper	0.167980550926713	-0.131224810333889	0.612	0.689	1	Diaph1	NO	NS
CD4_T_helper	0.16800757474055	0.128195988799264	0.33	0.294	1	Ift20	NO	NS
CD4_T_helper	0.168304696233381	0.14510857170425	0.139	0.176	1	Ecm1	NO	NS
CD4_T_helper	0.168474730539743	-0.145626395136508	0.399	0.449	1	Txnip	NO	NS
CD4_T_helper	0.168625423638482	-0.104292309148545	0.133	0.167	1	Lrch3	NO	NS
CD4_T_helper	0.168706500349096	0.130109207744637	0.294	0.263	1	Mrpl4	NO	NS
CD4_T_helper	0.168938205820921	-0.117798914571322	0.213	0.25	1	Apc	NO	NS
CD4_T_helper	0.169625665946249	-0.117189574625084	0.244	0.288	1	Xrn1	NO	NS
CD4_T_helper	0.170681179490062	0.124298368434448	0.208	0.176	1	Gramd1b	NO	NS
CD4_T_helper	0.171035829984145	-0.151779936541656	0.199	0.239	1	Bcor	NO	NS
CD4_T_helper	0.171251220654195	-0.103776961545684	0.15	0.186	1	Med14	NO	NS
CD4_T_helper	0.172129100649004	-0.116788674378319	0.338	0.388	1	Cstb	NO	NS
CD4_T_helper	0.172289770990411	-0.14160859588339	0.255	0.309	1	Ubtf	NO	NS
CD4_T_helper	0.172663980088074	0.107157847602421	0.548	0.519	1	Plaat3	NO	NS
CD4_T_helper	0.172773398116647	0.131960295021798	0.368	0.335	1	Hdac1	NO	NS
CD4_T_helper	0.172821549567925	0.133142563651442	0.299	0.271	1	Txn2	NO	NS
CD4_T_helper	0.173082316554291	-0.171198707858402	0.269	0.307	1	Srek1	NO	NS
CD4_T_helper	0.1737802909193	-0.135821338534182	0.709	0.778	1	Ptbp3	NO	NS
CD4_T_helper	0.175127839905102	0.100536927175172	0.568	0.532	1	Ndufa7	NO	NS
CD4_T_helper	0.175780246820568	-0.154608175237729	0.548	0.583	1	Rnf138	NO	NS
